127.0.0.1 - - [07/Jun/2017:21:12:33 +0200] "GET /erasmus/ HTTP/1.1" 200 6350
127.0.0.1 - - [07/Jun/2017:21:13:03 +0200] "GET /erasmus/css/searchicon.png HTTP/1.1" 404 1014
127.0.0.1 - - [07/Jun/2017:21:13:06 +0200] "GET /erasmus/jsp/university.jsp HTTP/1.1" 200 4000
127.0.0.1 - - [07/Jun/2017:21:13:06 +0200] "GET /erasmus/jsp/null/ HTTP/1.1" 404 996
127.0.0.1 - - [07/Jun/2017:21:13:06 +0200] "GET /erasmus/css/searchicon.png HTTP/1.1" 404 1014
127.0.0.1 - - [07/Jun/2017:21:13:09 +0200] "GET /erasmus/jsp/studentblog.jsp HTTP/1.1" 200 2741
127.0.0.1 - - [07/Jun/2017:21:13:09 +0200] "GET /erasmus/jsp/null HTTP/1.1" 404 994
127.0.0.1 - - [07/Jun/2017:21:13:15 +0200] "GET /erasmus/jsp/studentblog.jsp HTTP/1.1" 200 2741
127.0.0.1 - - [07/Jun/2017:21:13:15 +0200] "GET /erasmus/jsp/null HTTP/1.1" 404 994
127.0.0.1 - - [07/Jun/2017:21:13:27 +0200] "GET /erasmus/jsp/job.jsp HTTP/1.1" 200 2328
127.0.0.1 - - [07/Jun/2017:21:13:32 +0200] "GET /erasmus/about.html HTTP/1.1" 200 13
127.0.0.1 - - [07/Jun/2017:21:13:38 +0200] "GET /erasmus/jsp/studentblog.jsp HTTP/1.1" 200 2741
127.0.0.1 - - [07/Jun/2017:21:13:38 +0200] "GET /erasmus/jsp/null HTTP/1.1" 404 994
127.0.0.1 - - [07/Jun/2017:21:13:40 +0200] "GET /erasmus/jsp/job.jsp HTTP/1.1" 200 2328
127.0.0.1 - - [07/Jun/2017:21:13:44 +0200] "GET /erasmus/jsp/university.jsp HTTP/1.1" 200 4000
127.0.0.1 - - [07/Jun/2017:21:13:44 +0200] "GET /erasmus/jsp/null/ HTTP/1.1" 404 996
127.0.0.1 - - [07/Jun/2017:21:13:44 +0200] "GET /erasmus/css/searchicon.png HTTP/1.1" 404 1014
127.0.0.1 - - [07/Jun/2017:21:14:28 +0200] "GET /erasmus/jsp/change.jsp?mail=a.devassine@orange.fr HTTP/1.1" 200 1961
127.0.0.1 - - [07/Jun/2017:21:14:28 +0200] "GET /erasmus/css/searchicon.png HTTP/1.1" 404 1014
127.0.0.1 - - [07/Jun/2017:21:14:32 +0200] "GET /erasmus/jsp/change2.jsp?email=a.devassine%40orange.fr&img=https%3A%2F%2Fupload.wikimedia.org%2Fwikipedia%2Fcommons%2Fthumb%2F6%2F6c%2FStar_Wars_Logo.svg%2F1200px-Star_Wars_Logo.svg.png HTTP/1.1" 200 110
127.0.0.1 - - [07/Jun/2017:21:14:35 +0200] "GET /erasmus/jsp/ok.jsp?mail=a.devassine@orange.fr HTTP/1.1" 200 3989
127.0.0.1 - - [07/Jun/2017:21:14:35 +0200] "GET /erasmus/css/ui.css HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2017:21:14:35 +0200] "GET /erasmus/css/cities.css HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2017:21:14:35 +0200] "GET /erasmus/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2017:21:14:35 +0200] "GET /erasmus/img/fb.png HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2017:21:14:35 +0200] "GET /erasmus/img/twitter.png HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2017:21:14:35 +0200] "GET /erasmus/img/para.jpg HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2017:21:14:35 +0200] "GET /erasmus/img/param.jpg HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2017:21:16:43 +0200] "GET /erasmus/jsp/change.jsp?mail=a.devassine@orange.fr HTTP/1.1" 200 1961
127.0.0.1 - - [07/Jun/2017:21:16:43 +0200] "GET /erasmus/css/searchicon.png HTTP/1.1" 404 1014
127.0.0.1 - - [07/Jun/2017:21:16:47 +0200] "GET /erasmus/jsp/change2.jsp?email=a.devassine%40orange.fr&img=http%3A%2F%2Fwww.nordinfo.com%2Fwp-content%2Fuploads%2F2017%2F02%2F2013-12-13-11-27-14-Colvert_Norbert-Nagel_Wikimedia.jpg HTTP/1.1" 200 110
127.0.0.1 - - [07/Jun/2017:21:16:50 +0200] "GET /erasmus/jsp/ok.jsp?mail=a.devassine@orange.fr HTTP/1.1" 200 3989
127.0.0.1 - - [07/Jun/2017:21:16:50 +0200] "GET /erasmus/css/cities.css HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2017:21:16:50 +0200] "GET /erasmus/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2017:21:16:50 +0200] "GET /erasmus/css/ui.css HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2017:21:16:50 +0200] "GET /erasmus/img/twitter.png HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2017:21:16:50 +0200] "GET /erasmus/img/fb.png HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2017:21:16:50 +0200] "GET /erasmus/img/para.jpg HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2017:21:16:50 +0200] "GET /erasmus/img/param.jpg HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2017:21:17:22 +0200] "GET /erasmus/jsp/change.jsp?mail=a.devassine@orange.fr HTTP/1.1" 200 1961
127.0.0.1 - - [07/Jun/2017:21:17:23 +0200] "GET /erasmus/css/searchicon.png HTTP/1.1" 404 1014
127.0.0.1 - - [07/Jun/2017:21:17:26 +0200] "GET /erasmus/jsp/change2.jsp?email=a.devassine%40orange.fr&img=https%3A%2F%2Flecrabeinfo.net%2Fapp%2Fuploads%2F2013%2F03%2Fconnaitre-composants-ordinateur-configuration-pc-dcf0bb.png HTTP/1.1" 200 110
127.0.0.1 - - [07/Jun/2017:21:17:30 +0200] "GET /erasmus/jsp/ok.jsp?mail=a.devassine@orange.fr HTTP/1.1" 200 3986
127.0.0.1 - - [07/Jun/2017:21:17:30 +0200] "GET /erasmus/css/cities.css HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2017:21:17:30 +0200] "GET /erasmus/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2017:21:17:30 +0200] "GET /erasmus/css/ui.css HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2017:21:17:30 +0200] "GET /erasmus/img/twitter.png HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2017:21:17:30 +0200] "GET /erasmus/img/fb.png HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2017:21:17:30 +0200] "GET /erasmus/img/para.jpg HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2017:21:17:30 +0200] "GET /erasmus/img/param.jpg HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2017:21:18:09 +0200] "GET /erasmus/jsp/change.jsp?mail=a.devassine@orange.fr HTTP/1.1" 200 1961
127.0.0.1 - - [07/Jun/2017:21:18:09 +0200] "GET /erasmus/css/searchicon.png HTTP/1.1" 404 1014
127.0.0.1 - - [07/Jun/2017:21:18:13 +0200] "GET /erasmus/jsp/change2.jsp?email=a.devassine%40orange.fr&img=https%3A%2F%2Fopenclipart.org%2Fdownload%2F215224%2Frs_caution_geek_man_with_text.svg HTTP/1.1" 200 110
127.0.0.1 - - [07/Jun/2017:21:18:16 +0200] "GET /erasmus/jsp/ok.jsp?mail=a.devassine@orange.fr HTTP/1.1" 200 3956
127.0.0.1 - - [07/Jun/2017:21:18:16 +0200] "GET /erasmus/css/cities.css HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2017:21:18:16 +0200] "GET /erasmus/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2017:21:18:16 +0200] "GET /erasmus/css/ui.css HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2017:21:18:16 +0200] "GET /erasmus/img/fb.png HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2017:21:18:16 +0200] "GET /erasmus/img/twitter.png HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2017:21:18:16 +0200] "GET /erasmus/img/para.jpg HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2017:21:18:16 +0200] "GET /erasmus/img/param.jpg HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2017:21:18:24 +0200] "GET /erasmus/jsp/ok.jsp?mail=a.devassine@orange.fr HTTP/1.1" 200 3956
127.0.0.1 - - [07/Jun/2017:21:18:24 +0200] "GET /erasmus/css/cities.css HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2017:21:18:24 +0200] "GET /erasmus/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2017:21:18:24 +0200] "GET /erasmus/css/ui.css HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2017:21:18:24 +0200] "GET /erasmus/img/fb.png HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2017:21:18:24 +0200] "GET /erasmus/img/twitter.png HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2017:21:18:24 +0200] "GET /erasmus/img/para.jpg HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2017:21:18:24 +0200] "GET /erasmus/img/param.jpg HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2017:21:18:27 +0200] "GET /erasmus/jsp/search_job.jsp?ville=all HTTP/1.1" 200 2662
127.0.0.1 - - [07/Jun/2017:21:18:27 +0200] "GET /erasmus/css/searchicon.png HTTP/1.1" 404 1014
127.0.0.1 - - [07/Jun/2017:21:18:33 +0200] "GET /erasmus/jsp/search_student.jsp?search=all HTTP/1.1" 200 2837
127.0.0.1 - - [07/Jun/2017:21:18:33 +0200] "GET /erasmus/css/searchicon.png HTTP/1.1" 404 1014
127.0.0.1 - - [07/Jun/2017:21:18:33 +0200] "GET /erasmus/jsp/null HTTP/1.1" 404 994
127.0.0.1 - - [07/Jun/2017:21:18:35 +0200] "GET /erasmus/jsp/search_student.jsp?search=all HTTP/1.1" 200 2837
127.0.0.1 - - [07/Jun/2017:21:18:35 +0200] "GET /erasmus/css/cities.css HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2017:21:18:35 +0200] "GET /erasmus/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2017:21:18:35 +0200] "GET /erasmus/css/ui.css HTTP/1.1" 304 -
127.0.0.1 - - [07/Jun/2017:21:18:35 +0200] "GET /erasmus/jsp/null HTTP/1.1" 404 994
127.0.0.1 - - [07/Jun/2017:21:18:35 +0200] "GET /erasmus/css/searchicon.png HTTP/1.1" 404 1014
127.0.0.1 - - [07/Jun/2017:21:18:42 +0200] "GET /erasmus/jsp/studentblog.jsp HTTP/1.1" 200 2810
127.0.0.1 - - [07/Jun/2017:21:18:42 +0200] "GET /erasmus/jsp/null HTTP/1.1" 404 994
127.0.0.1 - - [07/Jun/2017:21:18:45 +0200] "GET /erasmus/jsp/job.jsp HTTP/1.1" 200 2328
127.0.0.1 - - [07/Jun/2017:21:18:50 +0200] "GET /erasmus/jsp/university.jsp HTTP/1.1" 200 4000
127.0.0.1 - - [07/Jun/2017:21:18:51 +0200] "GET /erasmus/css/searchicon.png HTTP/1.1" 404 1014
127.0.0.1 - - [07/Jun/2017:21:18:51 +0200] "GET /erasmus/jsp/null/ HTTP/1.1" 404 996
