127.0.0.1 - - [01/Jun/2017:12:55:40 +0200] "GET /erasmus/ HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:07:10 +0200] "GET /erasmus/css/cities.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:07:10 +0200] "GET /erasmus/img/fb.png HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:07:10 +0200] "GET /erasmus/img/twitter.png HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:07:10 +0200] "GET /erasmus/img/para.jpg HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:07:10 +0200] "GET /erasmus/img/param.jpg HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:07:46 +0200] "GET /erasmus/jsp/change.jsp?mail=a.devassine@orange.fr HTTP/1.1" 200 1842
127.0.0.1 - - [01/Jun/2017:13:07:48 +0200] "GET /erasmus/jsp/change.jsp?mail=a.devassine@orange.fr HTTP/1.1" 200 1842
127.0.0.1 - - [01/Jun/2017:13:08:18 +0200] "GET /erasmus/jsp/lien.html HTTP/1.1" 404 1004
127.0.0.1 - - [01/Jun/2017:13:12:01 +0200] "GET /erasmus/jsp/ok.jsp?mail=a.devassine@orange.fr HTTP/1.1" 200 3968
127.0.0.1 - - [01/Jun/2017:13:12:01 +0200] "GET /erasmus/css/cities.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:12:01 +0200] "GET /erasmus/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:12:01 +0200] "GET /erasmus/css/ui.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:12:02 +0200] "GET /erasmus/img/fb.png HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:12:02 +0200] "GET /erasmus/img/twitter.png HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:12:02 +0200] "GET /erasmus/img/para.jpg HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:12:02 +0200] "GET /erasmus/img/param.jpg HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:12:02 +0200] "GET /erasmus/jsp/search_student.jsp HTTP/1.1" 404 1022
127.0.0.1 - - [01/Jun/2017:13:12:06 +0200] "GET /erasmus/jsp/search_job.jsp HTTP/1.1" 404 1014
127.0.0.1 - - [01/Jun/2017:13:12:07 +0200] "GET /erasmus/jsp/share.jsp HTTP/1.1" 404 1004
127.0.0.1 - - [01/Jun/2017:13:12:09 +0200] "GET /erasmus/jsp/note_city.jsp HTTP/1.1" 404 1012
127.0.0.1 - - [01/Jun/2017:13:12:11 +0200] "GET /erasmus/jsp/propose_job.jsp HTTP/1.1" 404 1016
127.0.0.1 - - [01/Jun/2017:13:15:57 +0200] "GET /erasmus/jsp/ok.jsp?mail=a.devassine@orange.fr HTTP/1.1" 200 3968
127.0.0.1 - - [01/Jun/2017:13:15:57 +0200] "GET /erasmus/css/cities.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:15:57 +0200] "GET /erasmus/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:15:57 +0200] "GET /erasmus/css/ui.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:15:57 +0200] "GET /erasmus/img/fb.png HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:15:57 +0200] "GET /erasmus/img/twitter.png HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:15:57 +0200] "GET /erasmus/img/para.jpg HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:15:57 +0200] "GET /erasmus/img/param.jpg HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:16:13 +0200] "GET /erasmus/jsp/search_student.jsp HTTP/1.1" 404 1022
127.0.0.1 - - [01/Jun/2017:13:20:28 +0200] "GET /erasmus/jsp/ok.jsp?mail=a.devassine@orange.fr HTTP/1.1" 500 3642
127.0.0.1 - - [01/Jun/2017:13:20:44 +0200] "GET /erasmus/jsp/ok.jsp?mail=a.devassine@orange.fr HTTP/1.1" 200 3996
127.0.0.1 - - [01/Jun/2017:13:20:44 +0200] "GET /erasmus/css/cities.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:20:44 +0200] "GET /erasmus/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:20:44 +0200] "GET /erasmus/css/ui.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:20:44 +0200] "GET /erasmus/img/fb.png HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:20:44 +0200] "GET /erasmus/img/param.jpg HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:20:44 +0200] "GET /erasmus/img/para.jpg HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:20:44 +0200] "GET /erasmus/img/twitter.png HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:20:45 +0200] "GET /erasmus/jsp/search_student.jsp?mail=%20a.devassine@orange.fr HTTP/1.1" 200 825
127.0.0.1 - - [01/Jun/2017:13:20:46 +0200] "GET /erasmus/jsp/css/cities.css HTTP/1.1" 404 1014
127.0.0.1 - - [01/Jun/2017:13:21:02 +0200] "GET /erasmus/jsp/search_student.jsp?mail=%20a.devassine@orange.fr HTTP/1.1" 200 825
127.0.0.1 - - [01/Jun/2017:13:21:02 +0200] "GET /erasmus/jsp/css/cities.css HTTP/1.1" 404 1014
127.0.0.1 - - [01/Jun/2017:13:21:30 +0200] "GET /erasmus/jsp/ok.jsp?mail=a.devassine@orange.fr HTTP/1.1" 200 3996
127.0.0.1 - - [01/Jun/2017:13:21:30 +0200] "GET /erasmus/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:21:30 +0200] "GET /erasmus/css/ui.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:21:30 +0200] "GET /erasmus/css/cities.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:21:30 +0200] "GET /erasmus/img/fb.png HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:21:30 +0200] "GET /erasmus/img/twitter.png HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:21:30 +0200] "GET /erasmus/img/para.jpg HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:21:30 +0200] "GET /erasmus/img/param.jpg HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:21:31 +0200] "GET /erasmus/jsp/search_student.jsp?mail=%20a.devassine@orange.fr HTTP/1.1" 200 938
127.0.0.1 - - [01/Jun/2017:13:23:13 +0200] "GET /erasmus/jsp/ok.jsp?mail=a.devassine@orange.fr HTTP/1.1" 200 3968
127.0.0.1 - - [01/Jun/2017:13:23:13 +0200] "GET /erasmus/css/cities.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:23:13 +0200] "GET /erasmus/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:23:13 +0200] "GET /erasmus/css/ui.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:23:13 +0200] "GET /erasmus/img/fb.png HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:23:13 +0200] "GET /erasmus/img/twitter.png HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:23:13 +0200] "GET /erasmus/img/para.jpg HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:23:13 +0200] "GET /erasmus/img/param.jpg HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:23:14 +0200] "GET /erasmus/jsp/search_student.jsp HTTP/1.1" 200 938
127.0.0.1 - - [01/Jun/2017:13:24:10 +0200] "GET /erasmus/jsp/ok.jsp?mail=a.devassine@orange.fr HTTP/1.1" 200 3968
127.0.0.1 - - [01/Jun/2017:13:24:10 +0200] "GET /erasmus/css/cities.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:24:10 +0200] "GET /erasmus/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:24:10 +0200] "GET /erasmus/css/ui.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:24:10 +0200] "GET /erasmus/img/fb.png HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:24:10 +0200] "GET /erasmus/img/twitter.png HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:24:10 +0200] "GET /erasmus/img/para.jpg HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:24:10 +0200] "GET /erasmus/img/param.jpg HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:24:12 +0200] "GET /erasmus/jsp/search_student.jsp HTTP/1.1" 200 938
127.0.0.1 - - [01/Jun/2017:13:26:20 +0200] "GET /erasmus/jsp/ok.jsp?mail=a.devassine@orange.fr HTTP/1.1" 200 3968
127.0.0.1 - - [01/Jun/2017:13:26:20 +0200] "GET /erasmus/css/cities.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:26:20 +0200] "GET /erasmus/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:26:20 +0200] "GET /erasmus/css/ui.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:26:20 +0200] "GET /erasmus/img/fb.png HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:26:20 +0200] "GET /erasmus/img/twitter.png HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:26:20 +0200] "GET /erasmus/img/para.jpg HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:26:20 +0200] "GET /erasmus/img/param.jpg HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:26:21 +0200] "GET /erasmus/jsp/search_student.jsp HTTP/1.1" 200 1414
127.0.0.1 - - [01/Jun/2017:13:26:40 +0200] "GET /erasmus/jsp/search_student.jsp?student=; HTTP/1.1" 200 1414
127.0.0.1 - - [01/Jun/2017:13:27:34 +0200] "GET /erasmus/jsp/ok.jsp?mail=a.devassine@orange.fr HTTP/1.1" 200 3968
127.0.0.1 - - [01/Jun/2017:13:27:34 +0200] "GET /erasmus/css/cities.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:27:34 +0200] "GET /erasmus/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:27:34 +0200] "GET /erasmus/css/ui.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:27:34 +0200] "GET /erasmus/img/para.jpg HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:27:34 +0200] "GET /erasmus/img/fb.png HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:27:34 +0200] "GET /erasmus/img/twitter.png HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:27:34 +0200] "GET /erasmus/img/param.jpg HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:27:35 +0200] "GET /erasmus/jsp/search_student.jsp HTTP/1.1" 200 1418
127.0.0.1 - - [01/Jun/2017:13:29:11 +0200] "GET /erasmus/jsp/search_student.jsp HTTP/1.1" 200 1326
127.0.0.1 - - [01/Jun/2017:13:32:07 +0200] "GET /erasmus/jsp/search_student.jsp HTTP/1.1" 200 1739
127.0.0.1 - - [01/Jun/2017:13:33:12 +0200] "GET /erasmus/jsp/search_student.jsp HTTP/1.1" 200 936
127.0.0.1 - - [01/Jun/2017:13:33:12 +0200] "GET /erasmus/css/cities.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:33:12 +0200] "GET /erasmus/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:33:12 +0200] "GET /erasmus/css/ui.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:33:50 +0200] "GET /erasmus/jsp/search_student.jsp HTTP/1.1" 500 5722
127.0.0.1 - - [01/Jun/2017:13:34:35 +0200] "GET /erasmus/jsp/search_student.jsp HTTP/1.1" 200 3230
127.0.0.1 - - [01/Jun/2017:13:34:36 +0200] "GET /erasmus/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:34:36 +0200] "GET /erasmus/css/cities.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:34:36 +0200] "GET /erasmus/css/ui.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:34:36 +0200] "GET /erasmus/img/fb.png HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:34:36 +0200] "GET /erasmus/img/twitter.png HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:34:36 +0200] "GET /erasmus/img/para.jpg HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:34:36 +0200] "GET /erasmus/img/param.jpg HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:35:07 +0200] "GET /erasmus/jsp/search_student.jsp HTTP/1.1" 200 1151
127.0.0.1 - - [01/Jun/2017:13:35:07 +0200] "GET /erasmus/css/cities.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:35:07 +0200] "GET /erasmus/css/ui.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:35:07 +0200] "GET /erasmus/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:35:25 +0200] "GET /erasmus/jsp/search_student.jsp HTTP/1.1" 200 1151
127.0.0.1 - - [01/Jun/2017:13:36:29 +0200] "GET /erasmus/jsp/search_student.jsp HTTP/1.1" 500 5916
127.0.0.1 - - [01/Jun/2017:13:37:01 +0200] "GET /erasmus/jsp/search_student.jsp HTTP/1.1" 200 1339
127.0.0.1 - - [01/Jun/2017:13:37:01 +0200] "GET /erasmus/css/cities.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:37:01 +0200] "GET /erasmus/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:37:01 +0200] "GET /erasmus/css/ui.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:37:13 +0200] "GET /erasmus/jsp/search_student.jsp HTTP/1.1" 200 1339
127.0.0.1 - - [01/Jun/2017:13:37:13 +0200] "GET /erasmus/css/cities.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:37:13 +0200] "GET /erasmus/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:37:13 +0200] "GET /erasmus/css/ui.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:37:14 +0200] "GET /erasmus/jsp/search_student.jsp HTTP/1.1" 200 1339
127.0.0.1 - - [01/Jun/2017:13:37:48 +0200] "GET /erasmus/jsp/search_student.jsp HTTP/1.1" 200 1339
127.0.0.1 - - [01/Jun/2017:13:37:48 +0200] "GET /erasmus/css/cities.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:37:48 +0200] "GET /erasmus/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:37:48 +0200] "GET /erasmus/css/ui.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:38:06 +0200] "GET /erasmus/jsp/search_student.jsp HTTP/1.1" 200 1342
127.0.0.1 - - [01/Jun/2017:13:38:06 +0200] "GET /erasmus/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:38:06 +0200] "GET /erasmus/css/cities.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:38:06 +0200] "GET /erasmus/css/ui.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:38:33 +0200] "GET /erasmus/jsp/search_student.jsp HTTP/1.1" 200 1342
127.0.0.1 - - [01/Jun/2017:13:38:33 +0200] "GET /erasmus/css/cities.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:38:33 +0200] "GET /erasmus/css/ui.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:38:33 +0200] "GET /erasmus/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:39:30 +0200] "GET /erasmus/jsp/search_student.jsp HTTP/1.1" 200 1342
127.0.0.1 - - [01/Jun/2017:13:39:30 +0200] "GET /erasmus/css/cities.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:39:30 +0200] "GET /erasmus/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:39:30 +0200] "GET /erasmus/css/ui.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:39:40 +0200] "GET /erasmus/jsp/search_student.jsp HTTP/1.1" 200 1339
127.0.0.1 - - [01/Jun/2017:13:39:40 +0200] "GET /erasmus/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:39:40 +0200] "GET /erasmus/css/ui.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:39:40 +0200] "GET /erasmus/css/cities.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:39:50 +0200] "GET /erasmus/jsp/search_student.jsp HTTP/1.1" 200 1339
127.0.0.1 - - [01/Jun/2017:13:39:50 +0200] "GET /erasmus/css/cities.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:39:50 +0200] "GET /erasmus/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:39:50 +0200] "GET /erasmus/css/ui.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Jun/2017:13:40:21 +0200] "GET /erasmus/jsp/search_student.jsp HTTP/1.1" 200 1339
